"gbifID","occurrenceID","year","country","latitude","longitude"
1264874113,2580,2013,"Brazil",-14.72,-56.94
1264874112,2574,2013,"Brazil",-14.77,-56.69
1264874111,2552,2013,"Brazil",-14.93,-58.49
1264874110,2569,2013,"Brazil",-14.83,-50.59
1264874109,2553,2013,"Brazil",-14.93,-42.06
1264874108,2551,2013,"Brazil",-14.95,-39.53
1264874107,2530,2013,"Brazil",-15.08,-49.48
1264874106,2549,2013,"Brazil",-14.96,-42.37
1264874105,2558,2013,"Brazil",-14.9,-48.9
1264874104,2541,2013,"Brazil",-15.01,-41.49
1264874103,2539,2013,"Brazil",-15.02,-58.99
1264874102,2538,2013,"Brazil",-15.03,-41.9
1264874101,2537,2013,"Brazil",-15.04,-40.02
1264874100,2513,2013,"Brazil",-15.22,-39.18
1264874099,2529,2013,"Brazil",-15.1,-39.37
1264874098,2556,2013,"Brazil",-14.91,-49.26
1264874097,2540,2013,"Brazil",-15.02,-42.94
1264874096,2548,2013,"Brazil",-14.98,-43.26
1264874095,2546,2013,"Brazil",-15,-39.3
1264874094,2525,2013,"Brazil",-15.14,-50.43
1264874093,2533,2013,"Brazil",-15.07,-46.08
1264874092,2535,2013,"Brazil",-15.04,-49.94
1264874091,2515,2013,"Brazil",-15.21,-42.46
1264874090,2532,2013,"Brazil",-15.07,-40.87
1264874089,2536,2013,"Brazil",-15.04,-44.59
1264874088,2534,2013,"Brazil",-15.06,-53.29
1264874087,2550,2013,"Brazil",-14.95,-41.23
1264874086,2527,2013,"Brazil",-15.13,-54.25
1264874085,2545,2013,"Brazil",-15,-41.71
1264874084,2528,2013,"Brazil",-15.1,-55.54
1264874083,2531,2013,"Brazil",-15.08,-51.76
1264874082,2516,2013,"Brazil",-15.21,-44.06
1264874081,2547,2013,"Brazil",-14.99,-47.05
1264874080,2518,2013,"Brazil",-15.2,-49.87
1264874079,2510,2013,"Brazil",-15.24,-49.39
1264874078,2514,2013,"Brazil",-15.22,-48.83
1264874077,2512,2013,"Brazil",-15.22,-43.01
1264874076,2506,2013,"Brazil",-15.27,-49.66
1264874075,2494,2013,"Brazil",-15.33,-40.08
1264874074,2519,2013,"Brazil",-15.2,-56.3
1264874073,2523,2013,"Brazil",-15.15,-39.49
1264874072,2526,2013,"Brazil",-15.14,-60
1264874071,2511,2013,"Brazil",-15.24,-39.44
1264874070,2521,2013,"Brazil",-15.18,-57.53
1264874069,2501,2013,"Brazil",-15.31,-50.79
1264874068,2517,2013,"Brazil",-15.2,-51.28
1264874067,2509,2013,"Brazil",-15.25,-43.69
1264874066,2495,2013,"Brazil",-15.32,-41.4
1264874065,2522,2013,"Brazil",-15.16,-39.74
1264874064,2508,2013,"Brazil",-15.27,-58.49
1264874063,2505,2013,"Brazil",-15.28,-58.13
1264874062,2520,2013,"Brazil",-15.18,-40.47
1264874061,2496,2013,"Brazil",-15.32,-56.56
1264874060,2507,2013,"Brazil",-15.27,-47.79
1264874059,2524,2013,"Brazil",-15.15,-49.68
1264874058,2497,2013,"Brazil",-15.32,-44.26
1264874057,2498,2013,"Brazil",-15.32,-49.53
1264874056,2504,2013,"Brazil",-15.29,-47.21
1264874055,2486,2013,"Brazil",-15.37,-48.27
1264874054,2488,2013,"Brazil",-15.36,-41.98
1264874053,2493,2013,"Brazil",-15.33,-58.6
1264874052,2492,2013,"Brazil",-15.33,-42.31
1264874051,2487,2013,"Brazil",-15.37,-49.83
1264874050,2475,2013,"Brazil",-15.46,-39.25
1264874049,2500,2013,"Brazil",-15.31,-50.02
1264874048,2502,2013,"Brazil",-15.3,-58.9
1264874047,2490,2013,"Brazil",-15.35,-43.22
1264874046,2476,2013,"Brazil",-15.46,-45.46
1264874045,2468,2013,"Brazil",-15.53,-58.3
1264874044,2485,2013,"Brazil",-15.42,-55.88
1264874043,2489,2013,"Brazil",-15.36,-52.64
1264874042,2491,2013,"Brazil",-15.34,-43.09
1264874041,2477,2013,"Brazil",-15.46,-42.89
1264874040,2478,2013,"Brazil",-15.45,-57.81
1264874039,2499,2013,"Brazil",-15.31,-41.62
1264874038,2472,2013,"Brazil",-15.48,-49.44
1264874037,2503,2013,"Brazil",-15.3,-49.13
1264874036,2479,2013,"Brazil",-15.45,-50.41
1264874035,2482,2013,"Brazil",-15.43,-59.3
1264874034,2466,2013,"Brazil",-15.54,-40.42
1264874033,2481,2013,"Brazil",-15.44,-46.6
1264874032,2480,2013,"Brazil",-15.44,-39.5
1264874031,2484,2013,"Brazil",-15.42,-49.74
1264874030,2455,2013,"Brazil",-15.64,-43.93
1264874029,2464,2013,"Brazil",-15.56,-43.64
1264874028,2474,2013,"Brazil",-15.46,-40.68
1264874027,2463,2013,"Brazil",-15.57,-49.93
1264874026,2473,2013,"Brazil",-15.46,-39.72
1264874025,2449,2013,"Brazil",-15.68,-50.06
1264874024,2467,2013,"Brazil",-15.53,-40.94
1264874023,2483,2013,"Brazil",-15.43,-54.94
1264874022,2470,2013,"Brazil",-15.53,-51.44
1264874021,2465,2013,"Brazil",-15.56,-56.3
1264874020,2458,2013,"Brazil",-15.62,-39.12
1264874019,2434,2013,"Brazil",-15.77,-40.71
1264874018,2461,2013,"Brazil",-15.6,-58.08
1264874017,2460,2013,"Brazil",-15.61,-53.02
1264874016,2456,2013,"Brazil",-15.64,-48.55
1264874015,2448,2013,"Brazil",-15.68,-40.01
1264874014,2469,2013,"Brazil",-15.53,-57.24
1264874013,2454,2013,"Brazil",-15.65,-44.1
1264874012,2462,2013,"Brazil",-15.58,-44.36
1264874011,2452,2013,"Brazil",-15.66,-51.11
1264874010,2451,2013,"Brazil",-15.67,-40.29
1264874009,2436,2013,"Brazil",-15.75,-46.99
1264874008,2471,2013,"Brazil",-15.49,-58.71
1264874007,2457,2013,"Brazil",-15.62,-57.89
1264874006,2450,2013,"Brazil",-15.67,-54.77
1264874005,2438,2013,"Brazil",-15.75,-48.3
1264874004,2444,2013,"Brazil",-15.72,-49.37
1264874003,2443,2013,"Brazil",-15.72,-39.78
1264874002,2447,2013,"Brazil",-15.7,-41.75
1264874001,2446,2013,"Brazil",-15.71,-41.38
1264874000,2427,2013,"Brazil",-15.83,-49
1264873999,2437,2013,"Brazil",-15.75,-43.04
1264873998,2459,2013,"Brazil",-15.61,-49.65
1264873997,2445,2013,"Brazil",-15.72,-43.27
1264873996,2435,2013,"Brazil",-15.76,-49.61
1264873995,2431,2013,"Brazil",-15.78,-47.8
1264873994,2415,2013,"Brazil",-15.9,-39.68
1264873993,2441,2013,"Brazil",-15.73,-43.42
1264873992,2439,2013,"Brazil",-15.74,-50.79
1264873991,2424,2013,"Brazil",-15.85,-51.54
1264873990,2425,2013,"Brazil",-15.84,-44.27
1264873989,2453,2013,"Brazil",-15.66,-39.41
1264873988,2440,2013,"Brazil",-15.73,-49.81
1264873987,2442,2013,"Brazil",-15.72,-41.55
1264873986,2429,2013,"Brazil",-15.81,-54.2
1264873985,2430,2013,"Brazil",-15.8,-46.01
1264873984,2414,2013,"Brazil",-15.91,-43.91
1264873983,2433,2013,"Brazil",-15.77,-40.93
1264873982,2428,2013,"Brazil",-15.82,-42.09
1264873981,2426,2013,"Brazil",-15.84,-50.22
1264873980,2413,2013,"Brazil",-15.92,-53.45
1264873979,2422,2013,"Brazil",-15.86,-44.83
1264873978,2411,2013,"Brazil",-15.93,-56.35
1264873977,2410,2013,"Brazil",-15.93,-44.32
1264873976,2419,2013,"Brazil",-15.87,-58.33
1264873975,2395,2013,"Brazil",-16.06,-50.65
1264873974,2416,2013,"Brazil",-15.89,-58.95
1264873973,2432,2013,"Brazil",-15.77,-42.5
1264873972,2423,2013,"Brazil",-15.86,-41.75
1264873971,2417,2013,"Brazil",-15.88,-55.11
1264873970,2407,2013,"Brazil",-15.95,-49.25
1264873969,2385,2013,"Brazil",-16.11,-49.29
1264873968,2409,2013,"Brazil",-15.94,-49.62
1264873967,2412,2013,"Brazil",-15.92,-52.66
1264873966,2398,2013,"Brazil",-16.04,-42.99
1264873965,2421,2013,"Brazil",-15.86,-40.58
1264873964,2400,2013,"Brazil",-16,-42.41
1264873963,2408,2013,"Brazil",-15.95,-39.21
1264873962,2420,2013,"Brazil",-15.87,-42.87
1264873961,2396,2013,"Brazil",-16.05,-49.6
1264873960,2393,2013,"Brazil",-16.07,-47.12
1264873959,2388,2013,"Brazil",-16.09,-47.98
1264873958,2418,2013,"Brazil",-15.87,-40.32
1264873957,2394,2013,"Brazil",-16.06,-45.24
1264873956,2401,2013,"Brazil",-15.99,-52.2
1264873955,2384,2013,"Brazil",-16.12,-49.84
1264873954,2406,2013,"Brazil",-15.95,-48.66
1264873953,2392,2013,"Brazil",-16.07,-49.47
1264873952,2391,2013,"Brazil",-16.07,-48.25
1264873951,2399,2013,"Brazil",-16.02,-45.61
1264873950,2380,2013,"Brazil",-16.13,-39.7
1264873949,2386,2013,"Brazil",-16.1,-43.66
1264873948,2402,2013,"Brazil",-15.97,-54.75
1264873947,2397,2013,"Brazil",-16.05,-41.78
1264873946,2381,2013,"Brazil",-16.12,-48.08
1264873945,2382,2013,"Brazil",-16.12,-40.04
1264873944,2364,2013,"Brazil",-16.23,-44.87
1264873943,2390,2013,"Brazil",-16.09,-42.13
1264873942,2383,2013,"Brazil",-16.12,-48.49
1264873941,2375,2013,"Brazil",-16.17,-50.46
1264873940,2405,2013,"Brazil",-15.95,-41.18
1264873939,2389,2013,"Brazil",-16.09,-44.1
1264873938,2377,2013,"Brazil",-16.15,-47.82
1264873937,2387,2013,"Brazil",-16.1,-46.32
1264873936,2404,2013,"Brazil",-15.96,-49.41
1264873935,2374,2013,"Brazil",-16.17,-51.05
1264873934,2359,2013,"Brazil",-16.27,-45.96
1264873933,2403,2013,"Brazil",-15.96,-41.5
1264873932,2376,2013,"Brazil",-16.17,-48.69
1264873931,2378,2013,"Brazil",-16.13,-40.71
1264873930,2372,2013,"Brazil",-16.18,-50.16
1264873929,2362,2013,"Brazil",-16.25,-49.23
1264873928,2361,2013,"Brazil",-16.25,-49.34
1264873927,2367,2013,"Brazil",-16.2,-54.85
1264873926,2368,2013,"Brazil",-16.2,-51.23
1264873925,2365,2013,"Brazil",-16.22,-39.22
1264873924,2353,2013,"Brazil",-16.3,-39.63
1264873923,2379,2013,"Brazil",-16.13,-42.52
1264873922,2373,2013,"Brazil",-16.18,-50.77
1264873921,2366,2013,"Brazil",-16.22,-49.45
1264873920,2357,2013,"Brazil",-16.28,-49.1
1264873919,2363,2013,"Brazil",-16.24,-44.47
1264873918,2339,2013,"Brazil",-16.37,-49.71
1264873917,2360,2013,"Brazil",-16.26,-44.14
1264873916,2349,2013,"Brazil",-16.31,-41.5
1264873915,2370,2013,"Brazil",-16.19,-40.32
1264873914,2350,2013,"Brazil",-16.31,-49.52
1264873913,2358,2013,"Brazil",-16.28,-49.99
1264873912,2355,2013,"Brazil",-16.3,-40.12
1264873911,2352,2013,"Brazil",-16.31,-48.97
1264873910,2371,2013,"Brazil",-16.19,-52.07
1264873909,2334,2013,"Brazil",-16.39,-46.83
1264873908,2369,2013,"Brazil",-16.2,-44.6
1264873907,2351,2013,"Brazil",-16.31,-42.6
1264873906,2354,2013,"Brazil",-16.3,-52.84
1264873905,2347,2013,"Brazil",-16.34,-52.44
1264873904,2337,2013,"Brazil",-16.37,-49.38
1264873903,2336,2013,"Brazil",-16.38,-53.61
1264873902,2342,2013,"Brazil",-16.36,-50.57
1264873901,2343,2013,"Brazil",-16.36,-49.3
1264873900,2340,2013,"Brazil",-16.37,-44.87
1264873899,2356,2013,"Brazil",-16.29,-41.77
1264873898,2326,2013,"Brazil",-16.45,-49.57
1264873897,2348,2013,"Brazil",-16.33,-50.23
1264873896,2341,2013,"Brazil",-16.36,-42.19
1264873895,2331,2013,"Brazil",-16.41,-48.71
1264873894,2338,2013,"Brazil",-16.37,-51.86
1264873893,2335,2013,"Brazil",-16.39,-50.19
1264873892,2314,2013,"Brazil",-16.51,-39.98
1264873891,2346,2013,"Brazil",-16.34,-51.61
1264873890,2321,2013,"Brazil",-16.47,-42.97
1264873889,2322,2013,"Brazil",-16.46,-50.36
1264873888,2333,2013,"Brazil",-16.4,-41.06
1264873887,2329,2013,"Brazil",-16.44,-40.51
1264873886,2327,2013,"Brazil",-16.45,-51.19
1264873885,2345,2013,"Brazil",-16.35,-45.43
1264873884,2309,2013,"Brazil",-16.54,-46.48
1264873883,2344,2013,"Brazil",-16.36,-50.88
1264873882,2328,2013,"Brazil",-16.44,-43.45
1264873881,2332,2013,"Brazil",-16.41,-49.96
1264873880,2318,2013,"Brazil",-16.49,-49.77
1264873879,2312,2013,"Brazil",-16.52,-42.54
1264873878,2311,2013,"Brazil",-16.52,-46.2
1264873877,2323,2013,"Brazil",-16.46,-52.78
1264873876,2317,2013,"Brazil",-16.5,-49.04
1264873875,2330,2013,"Brazil",-16.43,-49.19
1264873874,2315,2013,"Brazil",-16.51,-50.79
1264873873,2325,2013,"Brazil",-16.46,-49.09
1264873872,2302,2013,"Brazil",-16.58,-41.52
1264873871,2316,2013,"Brazil",-16.5,-49.41
1264873870,2307,2013,"Brazil",-16.55,-44.54
1264873869,2310,2013,"Brazil",-16.53,-40.26
1264873868,2288,2013,"Brazil",-16.66,-40.74
1264873867,2324,2013,"Brazil",-16.46,-54.28
1264873866,2313,2013,"Brazil",-16.52,-44.78
1264873865,2300,2013,"Brazil",-16.59,-49
1264873864,2299,2013,"Brazil",-16.6,-49.67
1264873863,2308,2013,"Brazil",-16.54,-57.92
1264873862,2303,2013,"Brazil",-16.58,-50.12
1264873861,2305,2013,"Brazil",-16.56,-48.87
1264873860,2320,2013,"Brazil",-16.48,-49.29
1264873859,2281,2013,"Brazil",-16.69,-42.32
1264873858,2319,2013,"Brazil",-16.49,-55.49
1264873857,2301,2013,"Brazil",-16.58,-49.87
1264873856,2304,2013,"Brazil",-16.57,-54.61
1264873855,2297,2013,"Brazil",-16.6,-42.2
1264873854,2286,2013,"Brazil",-16.67,-39.52
1264873853,2287,2013,"Brazil",-16.66,-51.12
1264873852,2294,2013,"Brazil",-16.61,-43.94
1264873851,2292,2013,"Brazil",-16.63,-50.35
1264873850,2306,2013,"Brazil",-16.55,-48.02
1264873849,2290,2013,"Brazil",-16.64,-49.26
1264873848,2298,2013,"Brazil",-16.6,-41.85
1264873847,2279,2013,"Brazil",-16.7,-47.52
1264873846,2291,2013,"Brazil",-16.63,-39.29
1264873845,2282,2013,"Brazil",-16.69,-50.79
1264873844,2285,2013,"Brazil",-16.67,-52.94
1264873843,2265,2013,"Brazil",-16.8,-56.95
1264873842,2296,2013,"Brazil",-16.6,-48.55
1264873841,2289,2013,"Brazil",-16.65,-49.54
1264873840,2264,2013,"Brazil",-16.81,-50.37
1264873839,2284,2013,"Brazil",-16.68,-50.51
1264873838,2272,2013,"Brazil",-16.74,-46.31
1264873837,2275,2013,"Brazil",-16.71,-50.7
1264873836,2277,2013,"Brazil",-16.71,-42.8
1264873835,2295,2013,"Brazil",-16.61,-44.96
1264873834,2293,2013,"Brazil",-16.62,-44.41
1264873833,2258,2013,"Brazil",-16.84,-41.52
1264873832,2267,2013,"Brazil",-16.79,-54.23
1264873831,2280,2013,"Brazil",-16.7,-51.44
1264873830,2270,2013,"Brazil",-16.78,-40.37
1264873829,2262,2013,"Brazil",-16.81,-50.2
1264873828,2260,2013,"Brazil",-16.83,-44.81
1264873827,2278,2013,"Brazil",-16.7,-53.14
1264873826,2269,2013,"Brazil",-16.78,-49.69
1264873825,2283,2013,"Brazil",-16.68,-40.56
1264873824,2268,2013,"Brazil",-16.79,-49.47
1264873823,2274,2013,"Brazil",-16.73,-48.96
1264873822,2246,2013,"Brazil",-16.92,-49.59
1264873821,2271,2013,"Brazil",-16.76,-56.11
1264873820,2256,2013,"Brazil",-16.85,-43.57
1264873819,2261,2013,"Brazil",-16.83,-53.58
1264873818,2242,2013,"Brazil",-16.97,-48.9
1264873817,2273,2013,"Brazil",-16.73,-45.56
1264873816,2266,2013,"Brazil",-16.8,-40.99
1264873815,2245,2013,"Brazil",-16.94,-49.42
1264873814,2259,2013,"Brazil",-16.84,-49.94
1264873813,2251,2013,"Brazil",-16.9,-41.94
1264873812,2253,2013,"Brazil",-16.88,-42.5
1264873811,2255,2013,"Brazil",-16.88,-40.08
1264873810,2276,2013,"Brazil",-16.71,-49.1
1264873809,2263,2013,"Brazil",-16.81,-49.26
1264873808,2226,2013,"Brazil",-17.1,-49.75
1264873807,2247,2013,"Brazil",-16.91,-40.66
1264873806,2254,2013,"Brazil",-16.88,-48.43
1264873805,2244,2013,"Brazil",-16.94,-45.86
1264873804,2233,2013,"Brazil",-17.05,-50.64
1264873803,2237,2013,"Brazil",-17.01,-49.28
1264873802,2252,2013,"Brazil",-16.88,-41.25
1264873801,2238,2013,"Brazil",-17,-48.67
1264873800,2257,2013,"Brazil",-16.85,-44.32
1264873799,2241,2013,"Brazil",-16.98,-51.74
1264873798,2250,2013,"Brazil",-16.9,-43.63
1264873797,2222,2013,"Brazil",-17.13,-50.17
1264873796,2243,2013,"Brazil",-16.95,-42.97
1264873795,2230,2013,"Brazil",-17.06,-42.73
1264873794,2249,2013,"Brazil",-16.9,-52.48
1264873793,2231,2013,"Brazil",-17.06,-41.54
1264873792,2221,2013,"Brazil",-17.16,-42.39
1264873791,2239,2013,"Brazil",-16.99,-42.29
1264873790,2218,2013,"Brazil",-17.19,-42.21
1264873789,2229,2013,"Brazil",-17.07,-43.6
1264873788,2213,2013,"Brazil",-17.24,-40.98
1264873787,2228,2013,"Brazil",-17.09,-40.71
1264873786,2235,2013,"Brazil",-17.02,-48.2
1264873785,2248,2013,"Brazil",-16.9,-42.65
1264873784,2240,2013,"Brazil",-16.99,-39.76
1264873783,2205,2013,"Brazil",-17.3,-44
1264873782,2232,2013,"Brazil",-17.06,-44.22
1264873781,2220,2013,"Brazil",-17.16,-41.59
1264873780,2212,2013,"Brazil",-17.25,-51.24
1264873779,2216,2013,"Brazil",-17.21,-49.93
1264873778,2199,2013,"Brazil",-17.34,-52.71
1264873777,2227,2013,"Brazil",-17.09,-49.61
1264873776,2225,2013,"Brazil",-17.11,-40.35
1264873775,2234,2013,"Brazil",-17.04,-40.98
1264873774,2209,2013,"Brazil",-17.26,-42.82
1264873773,2236,2013,"Brazil",-17.01,-44.66
1264873772,2210,2013,"Brazil",-17.25,-49.37
1264873771,2204,2013,"Brazil",-17.31,-48.4
1264873770,2207,2013,"Brazil",-17.28,-49.25
1264873769,2214,2013,"Brazil",-17.24,-41.21
1264873768,2208,2013,"Brazil",-17.27,-40.67
1264873767,2203,2013,"Brazil",-17.31,-49
1264873766,2224,2013,"Brazil",-17.11,-46.87
1264873765,2202,2013,"Brazil",-17.31,-48.29
1264873764,2217,2013,"Brazil",-17.2,-44.48
1264873763,2194,2013,"Brazil",-17.38,-44.87
1264873762,2201,2013,"Brazil",-17.32,-54.64
1264873761,2198,2013,"Brazil",-17.36,-42.39
1264873760,2211,2013,"Brazil",-17.25,-53.07
1264873759,2223,2013,"Brazil",-17.13,-39.6
1264873758,2176,2013,"Brazil",-17.52,-50.63
1264873757,2215,2013,"Brazil",-17.24,-48.75
1264873756,2219,2013,"Brazil",-17.17,-39.37
1264873755,2193,2013,"Brazil",-17.39,-48.61
1264873754,2188,2013,"Brazil",-17.42,-50.31
1264873753,2183,2013,"Brazil",-17.45,-48.03
1264873752,2206,2013,"Brazil",-17.28,-45.18
1264873751,2191,2013,"Brazil",-17.41,-49.7
1264873750,2197,2013,"Brazil",-17.36,-40.28
1264873749,2189,2013,"Brazil",-17.42,-41.67
1264873748,2200,2013,"Brazil",-17.33,-49.4
1264873747,2195,2013,"Brazil",-17.37,-41.5
1264873746,2173,2013,"Brazil",-17.55,-43.38
1264873745,2178,2013,"Brazil",-17.51,-42.71
1264873744,2196,2013,"Brazil",-17.36,-41.97
1264873743,2180,2013,"Brazil",-17.49,-52.26
1264873742,2190,2013,"Brazil",-17.42,-44.74
1264873741,2168,2013,"Brazil",-17.62,-54.42
1264873740,2186,2013,"Brazil",-17.43,-39.83
1264873739,2169,2013,"Brazil",-17.61,-42.13
1264873738,2171,2013,"Brazil",-17.56,-40.3
1264873737,2185,2013,"Brazil",-17.43,-44.27
1264873736,2182,2013,"Brazil",-17.46,-41.09
1264873735,2192,2013,"Brazil",-17.39,-43.24
1264873734,2187,2013,"Brazil",-17.42,-53.48
1264873733,2148,2013,"Brazil",-17.8,-49.14
1264873732,2170,2013,"Brazil",-17.61,-41.84
1264873731,2184,2013,"Brazil",-17.43,-48.21
1264873730,2174,2013,"Brazil",-17.54,-49.56
1264873729,2165,2013,"Brazil",-17.65,-44.13
1264873728,2166,2013,"Brazil",-17.65,-45.97
1264873727,2177,2013,"Brazil",-17.51,-43.04
1264873726,2167,2013,"Brazil",-17.63,-39.7
1264873725,2179,2013,"Brazil",-17.51,-49.96
1264873724,2161,2013,"Brazil",-17.7,-42.49
1264873723,2181,2013,"Brazil",-17.47,-39.38
1264873722,2172,2013,"Brazil",-17.56,-52.67
1264873721,2149,2013,"Brazil",-17.8,-50.31
1264873720,2152,2013,"Brazil",-17.77,-53.31
1264873719,2175,2013,"Brazil",-17.53,-47.75
1264873718,2159,2013,"Brazil",-17.74,-40.51
1264873717,2157,2013,"Brazil",-17.74,-39.98
1264873716,2143,2013,"Brazil",-17.86,-42.1
1264873715,2160,2013,"Brazil",-17.72,-51.04
1264873714,2135,2013,"Brazil",-17.97,-48.69
1264873713,2147,2013,"Brazil",-17.81,-41.8
1264873712,2158,2013,"Brazil",-17.74,-49.89
1264873711,2156,2013,"Brazil",-17.75,-46.5
1264873710,2162,2013,"Brazil",-17.69,-49.46
1264873709,2163,2013,"Brazil",-17.69,-41.36
1264873708,2122,2013,"Brazil",-18.1,-44.22
1264873707,2164,2013,"Brazil",-17.67,-40.85
1264873706,2150,2013,"Brazil",-17.79,-50.57
1264873705,2136,2013,"Brazil",-17.95,-54.26
1264873704,2139,2013,"Brazil",-17.9,-51.73
1264873703,2151,2013,"Brazil",-17.79,-49.6
1264873702,2146,2013,"Brazil",-17.82,-48.78
1264873701,2145,2013,"Brazil",-17.85,-43.95
1264873700,2138,2013,"Brazil",-17.91,-43.65
1264873699,2154,2013,"Brazil",-17.75,-40.26
1264873698,2155,2013,"Brazil",-17.75,-47.12
1264873697,2144,2013,"Brazil",-17.85,-42.87
1264873696,2123,2013,"Brazil",-18.08,-48.3
1264873695,2124,2013,"Brazil",-18.08,-43.41
1264873694,2153,2013,"Brazil",-17.77,-48.69
1264873693,2132,2013,"Brazil",-18,-41.97
1264873692,2134,2013,"Brazil",-17.98,-47.72
1264873691,2118,2013,"Brazil",-18.12,-40.27
1264873690,2115,2013,"Brazil",-18.15,-40.06
1264873689,2125,2013,"Brazil",-18.07,-48.79
1264873688,2137,2013,"Brazil",-17.92,-50.13
1264873687,2133,2013,"Brazil",-17.99,-49.67
1264873686,2142,2013,"Brazil",-17.86,-46.88
1264873685,2131,2013,"Brazil",-18.01,-42.27
1264873684,2140,2013,"Brazil",-17.89,-39.67
1264873683,2141,2013,"Brazil",-17.88,-44.7
1264873682,2126,2013,"Brazil",-18.04,-50.35
1264873681,2129,2013,"Brazil",-18.03,-46.75
1264873680,2098,2013,"Brazil",-18.26,-42.49
1264873679,2110,2013,"Brazil",-18.19,-54.69
1264873678,2121,2013,"Brazil",-18.11,-48.61
1264873677,2119,2013,"Brazil",-18.12,-48.14
1264873676,2108,2013,"Brazil",-18.21,-42.3
1264873675,2127,2013,"Brazil",-18.04,-39.88
1264873674,2109,2013,"Brazil",-18.2,-49.87
1264873673,2130,2013,"Brazil",-18.02,-40.52
1264873672,2100,2013,"Brazil",-18.24,-42.83
1264873671,2120,2013,"Brazil",-18.11,-47.56
1264873670,2094,2013,"Brazil",-18.31,-48.22
1264873669,2128,2013,"Brazil",-18.03,-41.3
1264873668,2107,2013,"Brazil",-18.21,-49.39
1264873667,2116,2013,"Brazil",-18.14,-41.51
1264873666,2102,2013,"Brazil",-18.23,-53.71
1264873665,2082,2013,"Brazil",-18.39,-44.16
1264873664,2096,2013,"Brazil",-18.28,-41.73
1264873663,2114,2013,"Brazil",-18.15,-50.3
1264873662,2117,2013,"Brazil",-18.14,-49.02
1264873661,2113,2013,"Brazil",-18.16,-46.38
1264873660,2111,2013,"Brazil",-18.18,-45.59
1264873659,2101,2013,"Brazil",-18.23,-40.84
1264873658,2104,2013,"Brazil",-18.22,-51.28
1264873657,2112,2013,"Brazil",-18.18,-41.83
1264873656,2105,2013,"Brazil",-18.22,-47.74
1264873655,2093,2013,"Brazil",-18.31,-44.59
1264873654,2077,2013,"Brazil",-18.45,-39.85
1264873653,2091,2013,"Brazil",-18.33,-42.13
1264873652,2099,2013,"Brazil",-18.25,-43.07
1264873651,2097,2013,"Brazil",-18.26,-40.52
1264873650,2088,2013,"Brazil",-18.37,-42.58
1264873649,2103,2013,"Brazil",-18.22,-52.21
1264873648,2090,2013,"Brazil",-18.34,-41.55
1264873647,2067,2013,"Brazil",-18.49,-41.1
1264873646,2074,2013,"Brazil",-18.46,-42.31
1264873645,2095,2013,"Brazil",-18.3,-45.05
1264873644,2106,2013,"Brazil",-18.22,-41.11
1264873643,2079,2013,"Brazil",-18.44,-41.52
1264873642,2089,2013,"Brazil",-18.34,-47.12
1264873641,2072,2013,"Brazil",-18.47,-40.31
1264873640,2068,2013,"Brazil",-18.49,-47.76
1264873639,2056,2013,"Brazil",-18.54,-42.54
1264873638,2092,2013,"Brazil",-18.32,-48.15
1264873637,2081,2013,"Brazil",-18.39,-44.01
1264873636,2083,2013,"Brazil",-18.38,-52.58
1264873635,2073,2013,"Brazil",-18.47,-43.02
1264873634,2075,2013,"Brazil",-18.46,-45.93
1264873633,2086,2013,"Brazil",-18.37,-40.21
1264873632,2078,2013,"Brazil",-18.44,-47.61
1264873631,2066,2013,"Brazil",-18.49,-49.6
1264873630,2087,2013,"Brazil",-18.37,-47.76
1264873629,2085,2013,"Brazil",-18.37,-47.49
1264873628,2076,2013,"Brazil",-18.45,-50.53
1264873627,2059,2013,"Brazil",-18.52,-43.4
1264873626,2047,2013,"Brazil",-18.6,-44.63
1264873625,2084,2013,"Brazil",-18.38,-49.47
1264873624,2045,2013,"Brazil",-18.61,-40.64
1264873623,2050,2013,"Brazil",-18.6,-49.46
1264873622,2052,2013,"Brazil",-18.57,-41.45
1264873621,2055,2013,"Brazil",-18.55,-41.24
1264873620,2069,2013,"Brazil",-18.49,-42.18
1264873619,2080,2013,"Brazil",-18.4,-41.37
1264873618,2048,2013,"Brazil",-18.6,-41.92
1264873617,2051,2013,"Brazil",-18.57,-48.78
1264873616,2042,2013,"Brazil",-18.63,-42.25
1264873615,2030,2013,"Brazil",-18.72,-47.5
1264873614,2064,2013,"Brazil",-18.5,-49.9
1264873613,2071,2013,"Brazil",-18.48,-49.13
1264873612,2057,2013,"Brazil",-18.52,-41.87
1264873611,2070,2013,"Brazil",-18.48,-41.76
1264873610,2054,2013,"Brazil",-18.56,-45.41
1264873609,2053,2013,"Brazil",-18.57,-47.87
1264873608,2062,2013,"Brazil",-18.5,-50.17
1264873607,2061,2013,"Brazil",-18.51,-43.87
1264873606,2046,2013,"Brazil",-18.61,-41.37
1264873605,2034,2013,"Brazil",-18.69,-44.95
1264873604,2049,2013,"Brazil",-18.6,-51
1264873603,2060,2013,"Brazil",-18.51,-42.65
1264873602,2017,2013,"Brazil",-18.79,-41.94
1264873601,2063,2013,"Brazil",-18.5,-42.06
1264873600,2031,2013,"Brazil",-18.71,-44.08
1264873599,2035,2013,"Brazil",-18.68,-41.09
1264873598,2022,2013,"Brazil",-18.77,-44.27
1264873597,2027,2013,"Brazil",-18.74,-41.15
1264873596,2058,2013,"Brazil",-18.52,-40.97
